luminance_flash,spatioluminance_noise,gratings,scenes,luminance_flash_opto,spatioluminance_noise_opto,gratings_opto,scenes_opto
1.3180629756518432,1.655610131345102,0.9801910848964112,0.6687114830526018,0.9267990783913963,0.9736741823676669,1.1840797828819853,1.3023090572176308
0.01823899858195769,0.07040659197597839,0.09126079690175595,0.24824728045890346,1.1572693078520213,1.0953692821881504,1.4041529914413868,5.366620055838604
0.46002867914273493,0.21725743673240097,0.7822020705489526,2.3500656598914222,2.321149296694098,1.66048997737595,2.8757280505854297,3.1905633971982668
1.5747897131083766,4.403269590120823,4.548216961627734,4.3542644834032105,6.956650810420328,9.503467491428811,13.423657719612955,13.258490190876838
2.3270067466094098,2.1766743495015057,1.0144049499731729,0.10945276728011422,0.0530117627896657,0.11432114266734643,0.2698329577583416,0.21339298586009414
3.164399491294423,4.24181774711887,1.400676284262611,0.4263899037959308,0.46822684652043317,0.2878325767579445,0.494766384141479,0.49264944672869193
29.070120265282096,37.67098337860983,26.095890198624296,8.543945188819245,16.133490647390417,21.906859304161273,33.023612463753295,40.545946475240704
1.305417208304846,3.88664182372821,5.216941274071133,0.8375494949264816,1.0172252463985874,1.7873609072224002,5.31013326419166,1.6335427619367293
13.073603416944056,12.821800872281004,7.333113498581297,5.369541829718834,6.99583523590572,5.73978088567654,6.5004509456742365,6.185413560618903
15.278092027574235,17.783255643692158,9.778518759923422,9.455123266923499,19.0926896968912,13.961179317286362,20.905194971620663,18.87580074833867
1.3059640201175324,3.5452717224724286,5.743902490705818,2.5156277943359426,2.693323483198543,4.56079571992902,9.848664415995199,3.303050990704101
40.25773304108276,46.268049463905655,14.49245271060561,9.565555010599438,20.331911500119517,24.964670386498128,21.323211212879606,18.493707873936586
1.5603945866288969,1.9736097303640892,1.5061461939354595,2.6241373719002863,4.10340844507904,3.6285013508839445,2.6755422364468737,3.64553836684504
0.32055732390298447,0.40475827471574494,0.434382422239258,0.6353278351816595,0.6123366125806924,0.4193168265786928,0.7703225238218806,2.4102800463371254
12.393782942670159,18.155975334901736,9.649938066967383,4.372572865615537,7.603866551061898,10.202014538373664,12.677688355502509,14.4016660430016
57.58560424765215,77.68052450293027,38.24069038542278,12.321221902467911,23.90291231304637,27.164462023092646,42.46773865301666,41.64424787861999
58.93463754036988,84.05179906482864,52.26529727183133,53.8646223348985,68.57479212468313,86.6713772495364,101.4651744297075,90.66789675313981
14.809817209437433,17.917162040057804,13.561221809255807,5.090997185036767,14.734415829706965,22.268515422760515,36.31088172590086,37.849495689776944
10.032505678242863,12.877546937504976,6.022688585096928,3.260524833922434,6.793593982993858,8.090942883155654,25.265515386557308,40.16607300321821
5.563479615241713,6.65871363801769,3.596579904779596,5.350716165581923,12.724239089538868,11.691246122464502,8.510393521863099,6.095747039171089
10.808776917115146,14.729910732323756,4.897069462972006,5.1877019346684605,14.641346915821584,17.422222535848714,28.417973759559075,33.026256255270354
20.972150547391504,29.65944926967445,25.422157475336657,32.62444340111046,33.4412277943363,41.96595515738811,39.84400850419872,34.580191641419695
53.83271691196127,59.331431056055735,27.106493583459983,20.261788638906708,43.27300793350859,39.833898233227714,37.291638678139165,31.694100757616
22.73543377197939,30.559931480946947,12.200047894886353,12.98993316106222,21.586971775078894,22.70308558895658,18.823035227201036,18.318506745388795
0.0681621974939525,0.0528259687423555,0.061296651734436804,0.8593180636889572,1.6407198314558806,1.2084585346574852,1.7948864725775917,1.7772917004971764
1.8147943781209448,2.082040995590244,1.4024215034168872,1.056325002177227,0.9775859728506728,0.9462881821189865,2.122688992488819,3.799579600192252
3.068465457279517,5.0018172090185065,3.298154588574931,3.219707170457961,2.413326331190241,1.7063865302245467,3.056147748406233,4.088862829920843
0.004242578949056907,0.0016226381118148708,0.20337721563875127,0.6124544143449328,1.9952291759239575,2.0646316742270074,5.337729488444923,8.144482504192348
0.01550952050137365,0.004248907493842451,0.6038322310502702,3.582756312730008,10.213211643199799,9.297876998107121,13.574269553617409,15.756242392809577
5.809785829468315e-21,5.250203178696264e-10,0.017366347822859285,0.40825957587585676,0.5718884972541112,0.8677927551122272,2.7512906436673084,4.606940162075725
7.690998104813753e-07,0.006966564766957781,2.218831703852948,6.653486496629078,6.350914232711554,5.96688894853675,5.140275118351629,4.803790788325786
0.11736781503719362,0.11934716506254897,0.2082178967556477,0.5546499660362167,0.8957282892993182,1.0446827440183875,0.8062167731590635,0.8932952719439774
0.7443121118539294,1.0913597136211144,1.7794714388961743,2.9420250901183236,4.510973242308996,3.0940673379078447,6.5315871121311995,7.550733225794505
0.12038553598500117,0.21438709336462028,0.26003785845428956,0.6560827190683788,1.2311471789553738,1.0192222478006385,1.0387202759465322,1.732887693556017
1.4207426953511302,1.949856510435763,1.3131716886161875,0.7444681650145549,1.797867283020847,2.6368444245250164,5.0135161307760505,7.36260747237137
12.64403130231276,9.980220810405465,1.7890016043491392,0.19266453248304627,0.4003007617020337,0.5020755846817916,2.4083303380337604,5.683023280605373
6.136635342617558,6.396382699728851,3.112558317540366,1.7792640133477449,2.1707007060691117,2.6101347184953037,4.37809514496009,5.495314886252411
13.248714738446038,19.928247099025278,9.98517371258213,4.501147131776418,9.794831377843025,10.995309352971535,19.748638438492634,13.813807303510764
26.834303511877525,31.485596004810077,24.459179414481557,15.515602469577331,21.507422596993848,21.169515060041014,17.772151991799916,12.133177159400429
5.161029892480657,5.273396510890089,2.7652686385408436,4.096843846273665,11.438835559579646,9.574375059566913,2.347079152297677,0.9287597078490947
0.6608798296990009,0.6873123972305555,0.3600819238846711,1.0588735544169985,2.7640581135598605,2.9602113494889517,3.252693292004538,3.7972873274740357
1.5364561220635806,1.4898208867289608,0.3998965123333713,0.8609543144425882,2.4836998695532535,3.2831831492036465,5.06555915059569,6.234014534406528
0.039019643687018636,0.04179435893560459,0.05264533604253844,0.37133551410460874,1.1553164736659995,1.0567429486698083,1.8258133472292,1.4627522303807818
0.2778383099350491,0.18089633138651132,0.28769576486775456,4.6851346089464485,17.521936590873377,26.518264717146604,27.305104925365992,33.99789842556311
0.12094324782249283,0.13923242208260486,0.44168646562190905,1.6340547814723951,4.154276489670388,2.9710379039732144,5.321608380922755,5.084455735475324
2.7054011568432325e-08,0.0007783610322578374,0.006283250446889245,0.16833353377639523,1.3782901899728144,1.5887156697889295,3.540364819244579,1.7515465420030734
2.240381330709718e-06,0.0015364010966352126,0.6368431359655135,1.6586471781602972,4.1255470548129844,3.0264359241392405,5.672703890031803,5.752933274758893
1.9304440016536518e-11,2.0694546405008986e-05,0.14467786626511983,0.9864285093540722,2.240425495206005,2.8617979528823767,3.0412905075876493,1.0665721393056526
1.260738302262987e-13,1.0568902230439038e-06,0.01923384972654922,0.13693372434989504,0.6057177774717909,0.8833179186542025,1.866481278144913,1.4648603043857606
9.064339885298771e-22,6.06485340866156e-11,0.006561768117795664,0.15541853430695893,0.6452787259223352,0.5222006745188962,2.2275002408077595,0.8580945914675916
7.72758285298515e-18,1.5639394502993544e-08,0.026774340442951818,0.27721231256812173,0.9104016430595514,0.7294973433433874,3.079497797599245,1.734785410585087
1.8098649971254256e-08,0.0002734778739268151,0.1682298180644634,0.35222978844021846,0.5232794363805838,0.3886944105833233,1.238329908370035,1.8653486029933612
0.6422272190242408,0.8977635513888164,1.2395719604807889,1.153929041082483,1.1283912640612648,1.313989934982409,1.1431440401435904,1.4464952903971613
17.72132380241637,28.824864762409522,32.591815864776024,29.50105856440689,25.834027913537813,33.913425536930795,22.945288677438054,10.131051500016975
1.1376452319626764,1.6784038951438667,2.0915731467360184,1.9357537514720933,0.8091973553285055,1.2093559572992605,2.621610457721406,3.131808010831844
1.582397524415214,1.8231058824394322,0.7907651392889534,1.0723070970045747,2.3619456020861254,2.8764937024585606,3.62884144611692,4.509074804991282
2.494873356903807e-30,4.953781351113681e-18,0.0001275869610979188,0.07270815903129603,0.4094922246330946,0.511833829182123,1.1451002558235874,1.3239675172560061
3.0924350117133854,4.393799481399535,6.15420223028976,2.949663356277388,0.8300497869261027,0.6653443926736714,2.427301458938306,0.968152313322267
2.252408536888552,3.097021788273104,3.1170013391806837,5.544179383253303,6.513514422362804,5.49425518195457,6.098335874430198,13.494233996600803
0.189169624199666,0.3150522344362659,0.3423464882192335,0.9722827875438151,1.7910973391893081,1.5842704550307696,1.4612680133794507,2.974493890009711
1.7480984119314902,2.355717461567537,2.061897954616254,3.018899392252424,2.101086896047908,1.8916927334167557,1.5765436950674694,2.9082951827127523
0.11281036713154215,0.4106411615073253,4.207335641532936,9.226003678208881,9.422903433434177,7.933198519612685,14.151248417514857,22.511553363873812
3.1152135870816617,5.321010116354097,5.951640419810983,7.113820403436358,12.779597933099813,13.663642732257081,18.080444266158597,23.502105542094185
11.749576307859323,11.491449750209048,6.7743241442224225,2.132233845872356,1.4591235561375833,1.6851830904310974,4.820453631177184,5.620964937375971
1.6054539024125603,3.875897412614254,7.331567423235159,2.2159948331033736,1.4057325686576891,2.293291608189753,7.995607416352985,2.809130615559678
9.123145149833936,6.275827157553181,1.513954869836969,3.795173613353663,5.273619745998644,3.334803391348961,1.371475952157586,1.283290411101676
8.083544390434854,10.581982878827848,12.944384119882963,10.684233241583925,15.52710065191019,8.177516616752886,9.797878932249226,5.53035958275782
2.6669929000686228,4.372508216121234,5.70326045644835,1.739427002072409,1.1894603165145452,1.8775404059757526,4.811469444728468,2.328357294617279
8.992620732966056,10.228318854128732,7.374785842058774,3.2172141563932843,4.364769715432692,4.626757092578421,9.40422813353141,11.095884695566715
26.361592934258535,27.993176838167777,24.87653651450674,30.279423785649495,35.27370134065168,31.592942286991818,33.61162263502062,42.74317938332924
5.729000197228241,9.871843812932209,7.734179406794055,9.926930290891859,15.34527375390717,16.182426978493236,14.41447241832881,20.880459118462312
4.5205559270488065,6.209107224821821,2.2816535729661376,1.3576545940484832,2.4357425145282137,2.7116295824277743,2.5524131398200254,2.016053755012963
10.731758197771683,12.53737332202012,4.131382394684089,1.4052887941323082,4.293111425970764,9.312589713558427,11.331673684779684,5.805163038224612
20.173685331930844,23.351401508439494,11.490560975364689,8.614809963225303,16.771908480977686,31.502667822911885,38.381291321115135,58.15567135048042
1.3417835079614195,1.6725148393216767,1.6459458620061873,3.4293699461811027,5.843678997533014,3.8543594469020817,5.269652059777012,7.063388916591865
1.6814999379066713,2.1905635224761895,1.4759930966062438,2.0651506164030957,3.4615938638856045,4.928243270116135,12.768989536127572,15.944593102001752
2.1190499295379954,2.3412857953590813,1.6283645455080002,4.7832464461238935,7.818082391879889,7.49295002853,6.014686181592214,6.8377932384111455
0.7753898425038493,1.2967670119221566,1.2829132014644842,1.007090532312002,0.9835996233362876,1.0199899913757744,2.2366460151631196,2.9914257136065507
0.0019188728505281547,0.0034313455288036494,0.05498532362956426,1.9478350132594635,4.194513526686121,2.050890258755479,3.8094168180737285,7.036192287709889
47.72209891440806,47.41677997820433,28.73847440918848,22.701452147493956,25.593640879024477,29.70113635763066,26.993989817755647,16.242921852019013
0.13404114099550962,0.16704749690526274,0.1423766235964097,1.3989322535868574,13.516914148952688,11.015434429337098,21.046278824590203,29.513235093922418
0.1727165268821877,0.237179695720343,0.515131791225402,3.0016307761729153,7.381153900110015,7.281356840851447,9.59822045423407,3.610697794114884
4.93780789656246,7.457199257353258,5.916408505528754,3.4334322547841336,2.651069133771254,2.6993305355642736,4.3690915093000555,3.7063197837403297
